adsh,tag,version,ddate,qtrs,uom,segments,coreg,value,footnote,cik,name,sic,cityba,stprba,countryba,form,period,filed,first_digit,zscore,outlier_flag,duplicate_flag
0001477932-25-008881,Revenues,us-gaap/2025,20231231,4,USD,,,5.0,,1854526,BROOQLY INC.,7374.0,ANN ARBOR,MI,US,S-1/A,20250930,20251209,5,-0.8891832266007226,False,False
0001213900-25-119658,Revenues,us-gaap/2025,20250731,4,USD,,,1200000.0,,1755058,ATIF HOLDINGS LTD,8742.0,LAKE FOREST,CA,US,20-F,20250731,20251209,1,-0.46104108005897904,False,False
0001096906-25-001987,Revenues,us-gaap/2024,20250630,4,USD,,,315130.0,,1755101,APPLIFE DIGITAL SOLUTIONS INC,7374.0,SAN FRANCISCO,CA,US,S-1,20250630,20251208,3,-0.8829145499409989,False,True
0001883085-25-000204,Revenues,us-gaap/2024,20241231,4,USD,,,1032248000.0,,1883085,PAGAYA TECHNOLOGIES LTD.,6199.0,NEW YORK,NY,US,8-K,20241231,20251205,1,2.018322427900701,False,False
0001193125-25-309830,Revenues,us-gaap/2025,20241231,4,USD,,,867600000.0,,27430,DAYTON POWER & LIGHT CO,4931.0,DAYTON,OH,US,S-4,20250930,20251205,8,1.2087450367321242,False,False
0001193125-25-309830,Revenues,us-gaap/2025,20231231,4,USD,,,852000000.0,,27430,DAYTON POWER & LIGHT CO,4931.0,DAYTON,OH,US,S-4,20250930,20251205,8,-1.2401410117121794,False,False
0001883085-25-000204,Revenues,us-gaap/2024,20221231,4,USD,,,748928000.0,,1883085,PAGAYA TECHNOLOGIES LTD.,6199.0,NEW YORK,NY,US,8-K,20241231,20251205,7,1.2570486140359114,False,False
0001140361-25-044581,Revenues,us-gaap/2025,20250930,4,USD,,,207443000.0,,1133062,JANEL CORP,7389.0,NEW YORK,NY,US,10-K,20250930,20251205,2,-0.4281175579345543,False,False
0001140361-25-044581,Revenues,us-gaap/2025,20240930,4,USD,,,183184000.0,,1133062,JANEL CORP,7389.0,NEW YORK,NY,US,10-K,20250930,20251205,1,-0.42912275725050414,False,False
0001883085-25-000204,Revenues,us-gaap/2024,20231231,4,USD,,,812051000.0,,1883085,PAGAYA TECHNOLOGIES LTD.,6199.0,NEW YORK,NY,US,8-K,20241231,20251205,8,1.4266585496302469,False,False
0001193125-25-309830,Revenues,us-gaap/2025,20221231,4,USD,,,860100000.0,,27430,DAYTON POWER & LIGHT CO,4931.0,DAYTON,OH,US,S-4,20250930,20251205,8,0.03139597498005517,False,False
0001437749-25-036827,Revenues,us-gaap/2025,20250930,4,USD,,,95334212.0,,1069533,RGC RESOURCES INC,4923.0,ROANOKE,VA,US,10-K,20250930,20251204,9,1.0,False,False
0001437749-25-036827,Revenues,us-gaap/2025,20240930,4,USD,,,84641232.0,,1069533,RGC RESOURCES INC,4923.0,ROANOKE,VA,US,10-K,20250930,20251204,8,-1.0,False,False
0001628280-25-055209,Revenues,us-gaap/2025,20231231,4,USD,,,17146000000.0,,55785,KIMBERLY CLARK CORP,2670.0,IRVING,TX,US,8-K,20241231,20251204,1,1.0209578355330342,False,False
0001628280-25-055209,Revenues,us-gaap/2025,20221231,4,USD,,,16952000000.0,,55785,KIMBERLY CLARK CORP,2670.0,IRVING,TX,US,8-K,20241231,20251204,1,0.9980850965460283,False,False
0001628280-25-055209,Revenues,us-gaap/2025,20241231,4,USD,,,16805000000.0,,55785,KIMBERLY CLARK CORP,2670.0,IRVING,TX,US,8-K,20241231,20251204,1,0.980753691231132,False,False
0001437749-25-036695,Revenues,us-gaap/2025,20240630,4,USD,,,7055.0,,1018281,INTEGRAL TECHNOLOGIES INC,3679.0,EVANSVILLE,IN,US,10-K,20250630,20251203,7,,False,False
0001213900-25-117512,Revenues,us-gaap/2025,20241231,4,USD,,,105.0,,1903595,"BRAG HOUSE HOLDINGS, INC.",7990.0,MONTCLAIR,NJ,US,S-4,20250930,20251203,1,-1.2238166144251417,False,False
0001213900-25-117512,Revenues,us-gaap/2025,20231231,4,USD,,,366438.0,,1903595,"BRAG HOUSE HOLDINGS, INC.",7990.0,MONTCLAIR,NJ,US,S-4,20250930,20251203,3,-1.2238084537056528,False,False
0001553350-25-000164,Revenues,us-gaap/2025,20250831,4,USD,,,41298140.0,,885307,JEWETT CAMERON TRADING CO LTD,5211.0,NORTH PLAINS,OR,US,10-K,20250831,20251201,4,-1.0,False,False
0001553350-25-000164,Revenues,us-gaap/2025,20240831,4,USD,,,47145176.0,,885307,JEWETT CAMERON TRADING CO LTD,5211.0,NORTH PLAINS,OR,US,10-K,20250831,20251201,4,1.0,False,False
0001640334-25-002237,Revenues,us-gaap/2025,20220131,4,USD,,,5613200.0,,1697884,VITASPRING BIOMEDICAL CO. LTD.,8731.0,RIVERSIDE,CA,US,10-K,20230131,20251201,5,-1.4009268839996223,False,False
0001663577-25-000338,Revenues,us-gaap/2025,20240831,4,USD,,,3300467.0,,1605331,AB INTERNATIONAL GROUP CORP.,6794.0,MT. KISCO,NY,US,10-K,20250831,20251201,3,-1.0,False,False
0001663577-25-000338,Revenues,us-gaap/2025,20250831,4,USD,,,6368563.0,,1605331,AB INTERNATIONAL GROUP CORP.,6794.0,MT. KISCO,NY,US,10-K,20250831,20251201,6,1.0,False,False
0001683168-25-008736,Revenues,us-gaap/2025,20240831,4,USD,,,130074.0,,1343009,CNBX PHARMACEUTICALS INC.,2834.0,BETHESDA,MD,US,10-K,20250831,20251201,1,-0.522308338232246,False,False
0001213900-25-116002,Revenues,us-gaap/2025,20231231,4,USD,,,122000.0,,1893219,"ABPRO HOLDINGS, INC.",2836.0,NEW YORK,NY,US,S-1/A,20250930,20251128,1,-0.7035586558515797,False,True
0001213900-25-115625,Revenues,us-gaap/2025,20250630,4,USD,,,113333444.0,,1875994,XINXU COPPER INDUSTRY TECHNOLOGY LTD,3350.0,WAHU,,,POS AM,20250630,20251128,1,-0.7050315974351012,False,True
0001213900-25-115625,Revenues,us-gaap/2025,20240630,4,USD,,,105874786.0,,1875994,XINXU COPPER INDUSTRY TECHNOLOGY LTD,3350.0,WAHU,,,POS AM,20250630,20251128,1,-0.7168451345264478,False,True
0001193125-25-302570,Revenues,us-gaap/2025,20231231,4,USD,,,3856000.0,,1871638,"BLAIZE HOLDINGS, INC.",3674.0,EL DORADO HILLS,CA,US,S-1,20250930,20251128,3,-0.700247529082973,False,False
0001213900-25-115625,Revenues,us-gaap/2025,20230630,4,USD,,,170845619.0,,1875994,XINXU COPPER INDUSTRY TECHNOLOGY LTD,3350.0,WAHU,,,POS AM,20250630,20251128,1,-0.6139398470737744,False,True
0001193125-25-302570,Revenues,us-gaap/2025,20241231,4,USD,,,1554000.0,,1871638,"BLAIZE HOLDINGS, INC.",3674.0,EL DORADO HILLS,CA,US,S-1,20250930,20251128,1,-0.707106312561969,False,False
0001104659-25-116870,Revenues,us-gaap/2024,20241231,4,USD,,,2022698.0,,1823000,CONX CORP.,6510.0,LITTLETON,CO,US,10-K,20241231,20251128,2,,False,False
0001193125-25-301379,Revenues,us-gaap/2025,20250831,4,USD,,,43009000.0,,1333822,SEMILEDS CORP,3674.0,CHU-NAN,,TW,10-K,20250831,20251128,4,-0.5835915996506857,False,False
0001640334-25-002225,Revenues,us-gaap/2025,20240831,4,USD,,,464278.0,,1348362,LEXARIA BIOSCIENCE CORP.,2834.0,KELOWNA,BC,CA,10-K,20250831,20251128,4,-0.5221786511951597,False,True
0001096906-25-001949,Revenues,us-gaap/2024,20250930,4,USD,,,18000.0,,775057,ALTEX INDUSTRIES INC,1311.0,DENVER,CO,US,10-K,20250930,20251128,1,-0.8630928045754788,False,False
0001185185-25-001887,Revenues,us-gaap/2025,20240831,4,USD,,,237868.0,,1127475,"DIGITAL BRAND MEDIA & MARKETING GROUP, INC.",7389.0,NEW YORK,NY,US,10-K,20250831,20251128,2,-0.4367033387560103,False,False
0001193125-25-301379,Revenues,us-gaap/2025,20240831,4,USD,,,5183000.0,,1333822,SEMILEDS CORP,3674.0,CHU-NAN,,TW,10-K,20250831,20251128,5,-0.6962937472946901,False,False
0001185185-25-001887,Revenues,us-gaap/2025,20250831,4,USD,,,137998.0,,1127475,"DIGITAL BRAND MEDIA & MARKETING GROUP, INC.",7389.0,NEW YORK,NY,US,10-K,20250831,20251128,1,-0.4367074769832944,False,False
0001096906-25-001949,Revenues,us-gaap/2024,20240930,4,USD,,,23000.0,,775057,ALTEX INDUSTRIES INC,1311.0,DENVER,CO,US,10-K,20250930,20251128,2,-0.8627635209409203,False,False
0000913760-25-000196,Revenues,us-gaap/2025,20230930,4,USD,,,60856100000.0,,913760,STONEX GROUP INC.,6200.0,NEW YORK,NY,US,10-K,20250930,20251128,6,-1.2603268164770896,False,False
0001640334-25-002225,Revenues,us-gaap/2025,20250831,4,USD,,,705923.0,,1348362,LEXARIA BIOSCIENCE CORP.,2834.0,KELOWNA,BC,CA,10-K,20250831,20251128,7,-0.5220848814495053,False,False
0000913760-25-000196,Revenues,us-gaap/2025,20250930,4,USD,,,132378200000.0,,913760,STONEX GROUP INC.,6200.0,NEW YORK,NY,US,10-K,20250930,20251128,1,1.1857551979110916,False,False
0000913760-25-000196,Revenues,us-gaap/2025,20240930,4,USD,,,99887800000.0,,913760,STONEX GROUP INC.,6200.0,NEW YORK,NY,US,10-K,20250930,20251128,9,0.07457161856599742,False,False
0001213900-25-116002,Revenues,us-gaap/2025,20241231,4,USD,,,183000.0,,1893219,"ABPRO HOLDINGS, INC.",2836.0,NEW YORK,NY,US,S-1/A,20250930,20251128,1,-0.7010637428283392,False,True
0001995920-25-000021,Revenues,us-gaap/2024,20250831,4,USD,,,29289.0,,1995920,E-SMART CORP.,7371.0,PHILADELPHIA,PA,US,10-K,20250831,20251126,2,-0.3869752464276118,False,False
0001995920-25-000021,Revenues,us-gaap/2024,20240831,4,USD,,,11935.0,,1995920,E-SMART CORP.,7371.0,PHILADELPHIA,PA,US,10-K,20250831,20251126,1,-0.3869864005020518,False,False
0000050493-25-000019,Revenues,us-gaap/2024,20240930,4,USD,,,5639609434.0,,50493,INGLES MARKETS INC,5411.0,ASHEVILLE,NC,US,10-K,20250930,20251126,5,0.07646638338584921,False,False
0000050493-25-000019,Revenues,us-gaap/2024,20230930,4,USD,,,5892781732.0,,50493,INGLES MARKETS INC,5411.0,ASHEVILLE,NC,US,10-K,20250930,20251126,5,1.1847200654509948,False,False
0001104659-25-116417,Revenues,us-gaap/2025,20250630,4,USD,,,10856612.0,,1963088,"ATLASCLEAR HOLDINGS, INC.",6199.0,TAMPA,FL,US,S-1/A,20250930,20251126,1,-0.7261309018727392,False,True
0001140361-25-043382,Revenues,us-gaap/2025,20250731,4,USD,,,25794.0,,1854480,DEVVSTREAM CORP.,6799.0,SACRAMENTO,CA,US,S-1/A,20250731,20251126,2,,False,True
0001628280-25-054103,Revenues,us-gaap/2025,20230930,4,USD,,,3316190000.0,,67887,MOOG INC.,3590.0,EAST AURORA,NY,US,10-K,20250930,20251126,3,0.8415342553284605,False,False
0001628280-25-054103,Revenues,us-gaap/2025,20240930,4,USD,,,3608960000.0,,67887,MOOG INC.,3590.0,EAST AURORA,NY,US,10-K,20250930,20251126,3,1.0037859303724561,False,False
0001628280-25-054103,Revenues,us-gaap/2025,20250930,4,USD,,,3860624000.0,,67887,MOOG INC.,3590.0,EAST AURORA,NY,US,10-K,20250930,20251126,3,1.1432568650593165,False,False
0001213900-25-115290,Revenues,us-gaap/2025,20241231,4,USD,,,37719270.0,,2024283,PAPA MEDICAL INC.,2111.0,CITY OF INDUSTRY,CA,US,S-1,20250930,20251126,3,1.0,False,False
0001213900-25-115290,Revenues,us-gaap/2025,20231231,4,USD,,,25325945.0,,2024283,PAPA MEDICAL INC.,2111.0,CITY OF INDUSTRY,CA,US,S-1,20250930,20251126,2,-1.0,False,False
0000050493-25-000019,Revenues,us-gaap/2024,20250930,4,USD,,,5334032609.0,,50493,INGLES MARKETS INC,5411.0,ASHEVILLE,NC,US,10-K,20250930,20251126,5,-1.2611864488368398,False,False
0001140859-25-000131,Revenues,us-gaap/2025,20240930,4,USD,,,293958599000.0,,1140859,"CENCORA, INC.",5122.0,CONSHOHOCKEN,PA,US,10-K,20250930,20251125,2,0.060822243414531074,False,False
0000720005-25-000093,Revenues,us-gaap/2025,20250930,4,USD,,,15912000000.0,,720005,RAYMOND JAMES FINANCIAL INC,6211.0,ST PETERSBURG,FL,US,10-K,20250930,20251125,1,1.0745630102569115,False,False
0001140859-25-000131,Revenues,us-gaap/2025,20230930,4,USD,,,262173411000.0,,1140859,"CENCORA, INC.",5122.0,CONSHOHOCKEN,PA,US,10-K,20250930,20251125,2,-1.2540227802940553,False,False
0001640334-25-002212,Revenues,us-gaap/2025,20240731,4,USD,,,19643.0,,1620749,PANAMERA HOLDINGS CORP,8742.0,HOUSTON,TX,US,10-K,20250731,20251125,1,-0.46464102311254213,False,False
0001193125-25-297510,Revenues,us-gaap/2025,20250930,4,USD,,,766314000.0,,827876,"CLEANSPARK, INC.",6199.0,HENDERSON,NV,US,10-K,20250930,20251125,7,1.303764364875433,False,False
0001640334-25-002212,Revenues,us-gaap/2025,20250731,4,USD,,,241430.0,,1620749,PANAMERA HOLDINGS CORP,8742.0,HOUSTON,TX,US,10-K,20250731,20251125,2,-0.4639646001574357,False,False
0001140859-25-000131,Revenues,us-gaap/2025,20250930,4,USD,,,321332819000.0,,1140859,"CENCORA, INC.",5122.0,CONSHOHOCKEN,PA,US,10-K,20250930,20251125,3,1.1932005368795269,False,False
0000720005-25-000093,Revenues,us-gaap/2025,20240930,4,USD,,,14923000000.0,,720005,RAYMOND JAMES FINANCIAL INC,6211.0,ST PETERSBURG,FL,US,10-K,20250930,20251125,1,0.2589507177441828,False,False
0000720005-25-000093,Revenues,us-gaap/2025,20230930,4,USD,,,12992000000.0,,720005,RAYMOND JAMES FINANCIAL INC,6211.0,ST PETERSBURG,FL,US,10-K,20250930,20251125,1,-1.3335137280010945,False,False
0000010795-25-000099,Revenues,us-gaap/2025,20250930,4,USD,,,21840000000.0,,10795,BECTON DICKINSON & CO,3841.0,FRANKLIN LAKES,NJ,US,10-K,20250930,20251125,2,1.6717023020129609,False,False
0000010795-25-000099,Revenues,us-gaap/2025,20240930,4,USD,,,20178000000.0,,10795,BECTON DICKINSON & CO,3841.0,FRANKLIN LAKES,NJ,US,10-K,20250930,20251125,2,1.4939801189307012,False,False
0000010795-25-000099,Revenues,us-gaap/2025,20230930,4,USD,,,19372000000.0,,10795,BECTON DICKINSON & CO,3841.0,FRANKLIN LAKES,NJ,US,10-K,20250930,20251125,1,1.407792345426308,False,False
0001193125-25-297510,Revenues,us-gaap/2025,20230930,4,USD,,,168408000.0,,827876,"CLEANSPARK, INC.",6199.0,HENDERSON,NV,US,10-K,20250930,20251125,1,-0.3027942294795046,False,False
0001193125-25-297510,Revenues,us-gaap/2025,20240930,4,USD,,,378968000.0,,827876,"CLEANSPARK, INC.",6199.0,HENDERSON,NV,US,10-K,20250930,20251125,3,0.2629752687817198,False,False
0001062993-25-016994,Revenues,us-gaap/2025,20250831,4,USD,,,4524448.0,,1099369,DESTINY MEDIA TECHNOLOGIES INC,7372.0,VANCOUVER,BC,CA,10-K,20250831,20251124,4,-0.31962157182975404,False,False
0001062993-25-016994,Revenues,us-gaap/2025,20240831,4,USD,,,4420768.0,,1099369,DESTINY MEDIA TECHNOLOGIES INC,7372.0,VANCOUVER,BC,CA,10-K,20250831,20251124,4,-0.3196433295671837,False,False
0001589526-25-000100,Revenues,us-gaap/2025,20250930,4,USD,,,1480099000.0,,1589526,BLUE BIRD CORP,3713.0,MACON,GA,US,10-K,20250930,20251124,1,1.2291365626113748,False,False
0001193125-25-292412,Revenues,us-gaap/2025,20250930,4,USD,,,3713000000.0,,16040,CABOT CORP,2890.0,BOSTON,MA,US,10-K,20250930,20251124,3,-1.3815666642028963,False,False
0001589526-25-000100,Revenues,us-gaap/2025,20240930,4,USD,,,1347154000.0,,1589526,BLUE BIRD CORP,3713.0,MACON,GA,US,10-K,20250930,20251124,1,1.0291630570390802,False,False
0001589526-25-000100,Revenues,us-gaap/2025,20230930,4,USD,,,1132793000.0,,1589526,BLUE BIRD CORP,3713.0,MACON,GA,US,10-K,20250930,20251124,1,0.706725051638481,False,False
0001477932-25-008576,Revenues,us-gaap/2025,20240831,4,USD,,,46959.0,,1994582,OYOCAR GROUP INC.,5500.0,SOSUA,,DO,10-K,20250831,20251124,4,-1.0,False,False
0001477932-25-008576,Revenues,us-gaap/2025,20250831,4,USD,,,81936.0,,1994582,OYOCAR GROUP INC.,5500.0,SOSUA,,DO,10-K,20250831,20251124,8,1.0,False,False
0001193125-25-292412,Revenues,us-gaap/2025,20240930,4,USD,,,3994000000.0,,16040,CABOT CORP,2890.0,BOSTON,MA,US,10-K,20250930,20251124,3,0.9524227103923751,False,False
0001193125-25-292412,Revenues,us-gaap/2025,20230930,4,USD,,,3931000000.0,,16040,CABOT CORP,2890.0,BOSTON,MA,US,10-K,20250930,20251124,3,0.4291439538105171,False,False
0001104659-25-114997,Revenues,us-gaap/2024,20241231,4,USD,,,30676000.0,,1294404,FANG HOLDINGS LTD,7374.0,BEIJING,,,20-F,20241231,20251121,3,-0.2789558759611418,False,False
0000070145-25-000039,Revenues,us-gaap/2025,20240930,4,USD,,,1944810000.0,,70145,NATIONAL FUEL GAS CO,4924.0,WILLIAMSVILLE,NY,US,10-K,20250930,20251121,1,-1.1500012290698223,False,False
0000046765-25-000071,Revenues,us-gaap/2025,20230930,4,USD,,,2872421000.0,,46765,"HELMERICH & PAYNE, INC.",1381.0,TULSA,OK,US,10-K,20250930,20251121,2,-0.5719282695093729,False,False
0000046765-25-000071,Revenues,us-gaap/2025,20240930,4,USD,,,2756607000.0,,46765,"HELMERICH & PAYNE, INC.",1381.0,TULSA,OK,US,10-K,20250930,20251121,2,-0.8341579750628142,False,False
0000046765-25-000071,Revenues,us-gaap/2025,20250930,4,USD,,,3746013000.0,,46765,"HELMERICH & PAYNE, INC.",1381.0,TULSA,OK,US,10-K,20250930,20251121,3,1.4060862445721882,False,False
0000052827-25-000192,Revenues,us-gaap/2024,20221231,4,USD,,,577183000.0,,52827,RAYONIER INC,6798.0,WILDLIGHT,FL,US,8-K,20241231,20251121,5,-1.7806013422087223,False,False
0000052827-25-000192,Revenues,us-gaap/2024,20231231,4,USD,,,788373000.0,,52827,RAYONIER INC,6798.0,WILDLIGHT,FL,US,8-K,20241231,20251121,7,-0.596129298233994,False,False
0000052827-25-000192,Revenues,us-gaap/2024,20241231,4,USD,,,987929000.0,,52827,RAYONIER INC,6798.0,WILDLIGHT,FL,US,8-K,20241231,20251121,9,0.5230927445115001,False,False
0000070145-25-000039,Revenues,us-gaap/2025,20230930,4,USD,,,2173771000.0,,70145,NATIONAL FUEL GAS CO,4924.0,WILLIAMSVILLE,NY,US,10-K,20250930,20251121,2,-0.9492744208468338,False,False
0001530950-25-000260,Revenues,us-gaap/2025,20240930,4,USD,,,7922700000.0,,1530950,"POST HOLDINGS, INC.",2040.0,ST. LOUIS,MO,US,10-K,20250930,20251121,7,0.4605706275371132,False,False
0000070145-25-000039,Revenues,us-gaap/2025,20250930,4,USD,,,2277541000.0,,70145,NATIONAL FUEL GAS CO,4924.0,WILLIAMSVILLE,NY,US,10-K,20250930,20251121,2,-0.8583007576932856,False,False
0001530950-25-000260,Revenues,us-gaap/2025,20230930,4,USD,,,6991000000.0,,1530950,"POST HOLDINGS, INC.",2040.0,ST. LOUIS,MO,US,10-K,20250930,20251121,6,-1.3882602801592607,False,False
0001104659-25-114997,Revenues,us-gaap/2024,20231231,4,USD,,,50015000.0,,1294404,FANG HOLDINGS LTD,7374.0,BEIJING,,,20-F,20241231,20251121,5,0.10574840939354199,False,False
0001530950-25-000260,Revenues,us-gaap/2025,20250930,4,USD,,,8158100000.0,,1530950,"POST HOLDINGS, INC.",2040.0,ST. LOUIS,MO,US,10-K,20250930,20251121,8,0.9276896526221475,False,False
0000884614-25-000053,Revenues,us-gaap/2025,20230930,4,USD,,,8928000000.0,,884614,UGI CORP /PA/,4932.0,KING OF PRUSSIA,PA,US,10-K,20250930,20251121,8,1.4131001537395038,False,False
0000884614-25-000053,Revenues,us-gaap/2025,20240930,4,USD,,,7210000000.0,,884614,UGI CORP /PA/,4932.0,KING OF PRUSSIA,PA,US,10-K,20250930,20251121,7,-0.7551398558983052,False,False
0000884614-25-000053,Revenues,us-gaap/2025,20250930,4,USD,,,7287000000.0,,884614,UGI CORP /PA/,4932.0,KING OF PRUSSIA,PA,US,10-K,20250930,20251121,7,-0.6579602978411974,False,False
0001048268-25-000174,Revenues,us-gaap/2025,20230930,4,USD,,,2377227000.0,,1048268,"IES HOLDINGS, INC.",1731.0,HOUSTON,TX,US,10-K,20250930,20251121,2,-1.2328824355025665,False,False
0001048268-25-000174,Revenues,us-gaap/2025,20240930,4,USD,,,2884358000.0,,1048268,"IES HOLDINGS, INC.",1731.0,HOUSTON,TX,US,10-K,20250930,20251121,2,0.016440655108258505,False,False
0001048268-25-000174,Revenues,us-gaap/2025,20250930,4,USD,,,3371468000.0,,1048268,"IES HOLDINGS, INC.",1731.0,HOUSTON,TX,US,10-K,20250930,20251121,3,1.2164417803943068,False,False
0001104659-25-114997,Revenues,us-gaap/2024,20221231,4,USD,,,80481000.0,,1294404,FANG HOLDINGS LTD,7374.0,BEIJING,,,20-F,20241231,20251121,8,0.7117983994455507,False,False
0000002969-25-000055,Revenues,us-gaap/2025,20230930,4,USD,,,12600000000.0,,2969,"AIR PRODUCTS & CHEMICALS, INC.",2810.0,ALLENTOWN,PA,US,10-K,20250930,20251120,1,1.4067382596176266,False,False
0000056978-25-000081,Revenues,us-gaap/2025,20250930,4,USD,,,654081000.0,,56978,KULICKE & SOFFA INDUSTRIES INC,3674.0,SINGAPORE,,SG,10-K,20250930,20251120,6,1.2370906497311422,False,False
0001171843-25-007481,Revenues,us-gaap/2025,20240831,4,USD,,,85059517.0,,875582,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,3470.0,CIRCLE PINES,MN,US,10-K,20250831,20251120,8,1.0,False,False
0000896878-25-000050,Revenues,us-gaap/2025,20230731,4,USD,,,14368000000.0,,896878,INTUIT INC.,7372.0,MOUNTAIN VIEW,CA,US,8-K,20250731,20251120,1,2.694621576685162,False,False
0001493152-25-024349,Revenues,us-gaap/2025,20231231,4,USD,,,5096543.0,,1983736,EVA LIVE INC,7370.0,LOS ANGELES,CA,US,S-1/A,20250930,20251120,5,-0.6790333538207296,False,False
0001493152-25-024349,Revenues,us-gaap/2025,20241231,4,USD,,,9330971.0,,1983736,EVA LIVE INC,7370.0,LOS ANGELES,CA,US,S-1/A,20250930,20251120,9,-0.5487030817168208,False,False
0000002969-25-000055,Revenues,us-gaap/2025,20240930,4,USD,,,12100600000.0,,2969,"AIR PRODUCTS & CHEMICALS, INC.",2810.0,ALLENTOWN,PA,US,10-K,20250930,20251120,1,-0.5776090340073846,False,False
0000896878-25-000050,Revenues,us-gaap/2025,20240731,4,USD,,,16285000000.0,,896878,INTUIT INC.,7372.0,MOUNTAIN VIEW,CA,US,8-K,20250731,20251120,1,3.0969130760359938,True,False
0000896878-25-000050,Revenues,us-gaap/2025,20250731,4,USD,,,18831000000.0,,896878,INTUIT INC.,7372.0,MOUNTAIN VIEW,CA,US,8-K,20250731,20251120,1,3.631203194631308,True,False
0000002969-25-000055,Revenues,us-gaap/2025,20250930,4,USD,,,12037300000.0,,2969,"AIR PRODUCTS & CHEMICALS, INC.",2810.0,ALLENTOWN,PA,US,10-K,20250930,20251120,1,-0.8291292256102344,False,False
0000056978-25-000081,Revenues,us-gaap/2025,20240930,4,USD,,,706232000.0,,56978,KULICKE & SOFFA INDUSTRIES INC,3674.0,SINGAPORE,,SG,10-K,20250930,20251120,7,1.3924739760617737,False,False
0000056978-25-000081,Revenues,us-gaap/2025,20230930,4,USD,,,742491000.0,,56978,KULICKE & SOFFA INDUSTRIES INC,3674.0,SINGAPORE,,SG,10-K,20250930,20251120,7,1.5005072645782427,False,False
0001171843-25-007481,Revenues,us-gaap/2025,20250831,4,USD,,,84234474.0,,875582,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,3470.0,CIRCLE PINES,MN,US,10-K,20250831,20251120,8,-1.0,False,False
0001350593-25-000066,Revenues,us-gaap/2025,20230930,4,USD,,,1275700000.0,,1350593,"MUELLER WATER PRODUCTS, INC.",3490.0,ATLANTA,GA,US,10-K,20250930,20251119,1,-0.984104861511951,False,False
0002001184-25-000068,Revenues,us-gaap/2024,20221231,4,USD,,,2421994000.0,,2001184,"PACS GROUP, INC.",8051.0,FARMINGTON,UT,US,10-K,20241231,20251119,2,-1.1483400554863619,False,False
0001213900-25-112689,Revenues,us-gaap/2025,20250630,4,USD,,,4665000.0,,1828805,"AELUMA, INC.",3674.0,GOLETA,CA,US,POS AM,20250930,20251119,4,-0.6978371225519098,False,True
0001213900-25-112689,Revenues,us-gaap/2025,20240630,4,USD,,,919000.0,,1828805,"AELUMA, INC.",3674.0,GOLETA,CA,US,POS AM,20250930,20251119,9,-0.7089982880220742,False,True
0001213900-25-112675,Revenues,us-gaap/2025,20241231,4,USD,,,676000.0,,1424657,CUENTAS INC.,5140.0,MIAMI BEACH,FL,US,10-K,20241231,20251119,6,-1.0,False,False
0002001184-25-000068,Revenues,us-gaap/2024,20231231,4,USD,,,3111492000.0,,2001184,"PACS GROUP, INC.",8051.0,FARMINGTON,UT,US,10-K,20241231,20251119,3,-0.14066305607722007,False,False
0001628280-25-053207,Revenues,us-gaap/2025,20250930,4,USD,,,2673800000.0,,1417398,"HILLENBRAND, INC.",3990.0,BATESVILLE,IN,US,10-K,20250930,20251119,2,-1.0331854390800823,False,False
0001350593-25-000066,Revenues,us-gaap/2025,20240930,4,USD,,,1314700000.0,,1350593,"MUELLER WATER PRODUCTS, INC.",3490.0,ATLANTA,GA,US,10-K,20250930,20251119,1,-0.3875231579010784,False,False
0001628280-25-053207,Revenues,us-gaap/2025,20240930,4,USD,,,3182800000.0,,1417398,"HILLENBRAND, INC.",3990.0,BATESVILLE,IN,US,10-K,20250930,20251119,3,1.3528916411910696,False,False
0001628280-25-053207,Revenues,us-gaap/2025,20230930,4,USD,,,2826000000.0,,1417398,"HILLENBRAND, INC.",3990.0,BATESVILLE,IN,US,10-K,20250930,20251119,2,-0.3197062021109873,False,False
0001628280-25-053125,Revenues,us-gaap/2025,20250930,4,USD,,,1662400000.0,,1406587,FORESTAR GROUP INC.,6500.0,ARLINGTON,TX,US,10-K,20250930,20251119,1,0.9797310421351927,False,False
0001628280-25-053125,Revenues,us-gaap/2025,20240930,4,USD,,,1509400000.0,,1406587,FORESTAR GROUP INC.,6500.0,ARLINGTON,TX,US,10-K,20250930,20251119,1,0.7771687666981312,False,False
0001628280-25-053125,Revenues,us-gaap/2025,20230930,4,USD,,,1436900000.0,,1406587,FORESTAR GROUP INC.,6500.0,ARLINGTON,TX,US,10-K,20250930,20251119,1,0.6811833747426609,False,False
0001350593-25-000066,Revenues,us-gaap/2025,20250930,4,USD,,,1429700000.0,,1350593,"MUELLER WATER PRODUCTS, INC.",3490.0,ATLANTA,GA,US,10-K,20250930,20251119,1,1.371628019413033,False,False
0001213900-25-112675,Revenues,us-gaap/2025,20231231,4,USD,,,2346000.0,,1424657,CUENTAS INC.,5140.0,MIAMI BEACH,FL,US,10-K,20241231,20251119,2,1.0,False,False
0002001184-25-000068,Revenues,us-gaap/2024,20241231,4,USD,,,4089734000.0,,2001184,"PACS GROUP, INC.",8051.0,FARMINGTON,UT,US,10-K,20241231,20251119,4,1.289003111563582,False,False
